"sentence1","sentence2","label"
"NOBELIUM implemented a multi-layer command and control infrastructure with several fallback mechanisms.","The attackers utilized legitimate cloud services like GitHub and Dropbox for command and control communications.","1.0"
"LAPSUS$ used specialized tools to compress and encrypt stolen source code before exfiltration.","The attackers scheduled data exfiltration during business hours to blend with normal network activity.","1.0"
"Maze ransomware operators used automated tools to identify and collect sensitive documents before encryption.","Conti ransomware operators used LaZagne to recover credentials stored in various applications on compromised hosts.","0.0"
"Lazarus Group operators implemented timestomping to change file timestamps and avoid forensic detection.","Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","0.0"
"APT41 executed encoded PowerShell commands to download additional payloads while evading detection systems.","The attackers used pass-the-hash techniques with stolen NTLM hashes to authenticate to remote systems.","0.0"
"The SideWinder APT group used JavaScript to execute a series of payloads that ultimately led to a backdoor.","Cozy Bear (APT29) used the Microsoft Build Engine (MSBuild) to execute malicious code, bypassing application control.","1.0"
"LAPSUS$ used specialized tools to compress and encrypt stolen source code before exfiltration.","The threat actor exfiltrated data using authenticated proxies to appear as legitimate business traffic.","1.0"
"The threat actors implemented DNS tunneling to exfiltrate data and receive commands without raising alerts.","BlackCat ransomware operators used Group Policy to deploy and execute their payloads across the network.","0.0"
"APT29 modified registry run keys to maintain persistence across system reboots.","FIN7 group leveraged WMI and PowerShell remoting to execute commands on remote systems for lateral movement.","0.0"
"APT29 modified registry run keys to maintain persistence across system reboots.","The adversary installed a bootkit that infected the master boot record, ensuring persistence across OS reinstalls.","1.0"
"APT41 used living-off-the-land binaries (LOLBins) like certutil.exe to download payloads and evade detection.","FIN7 implemented fileless malware that operated entirely in memory to avoid leaving traces on disk.","1.0"
"FIN7 sent targeted spear-phishing emails with malicious Microsoft Office attachments to employees in specific departments.","Threat actors exploited CVE-2021-26855, a Microsoft Exchange Server vulnerability, to gain unauthorized access to email accounts.","1.0"
"Conti ransomware operators used LaZagne to recover credentials stored in various applications on compromised hosts.","APT29 used spear-phishing emails with malicious links to harvest credentials and gain initial access to targeted organizations.","0.0"
